name,time,tem
BK,2020-03-09T08:40:49.318249,32.0
AUX,2020-03-09T08:40:50.234285,70.5
MT,2020-03-09T08:40:51.194358,67.6875
HLT,2020-03-09T08:40:52.154047,68.5625
BK,2020-03-09T08:40:54.119856,32.0625
AUX,2020-03-09T08:40:55.033868,70.5625
MT,2020-03-09T08:40:55.913759,67.75
HLT,2020-03-09T08:40:56.793903,68.5625
BK,2020-03-09T08:40:58.677074,32.125
AUX,2020-03-09T08:40:59.595287,70.5625
MT,2020-03-09T08:41:00.554859,67.8125
HLT,2020-03-09T08:41:01.513697,68.625
BK,2020-03-09T08:41:03.397069,32.125
AUX,2020-03-09T08:41:04.314584,70.5625
MT,2020-03-09T08:41:05.274331,67.875
HLT,2020-03-09T08:41:06.233550,68.6875
BK,2020-03-09T08:41:08.116732,32.125
AUX,2020-03-09T08:41:09.034934,70.625
MT,2020-03-09T08:41:09.996062,67.875
HLT,2020-03-09T08:41:10.953632,68.6875
BK,2020-03-09T08:41:12.916517,32.125
AUX,2020-03-09T08:41:13.838260,70.6875
MT,2020-03-09T08:41:14.793641,67.9375
HLT,2020-03-09T08:41:15.673862,68.6875
BK,2020-03-09T08:41:17.556376,32.125
AUX,2020-03-09T08:41:18.476085,70.75
MT,2020-03-09T08:41:19.436086,67.9375
HLT,2020-03-09T08:41:20.392872,68.75
BK,2020-03-09T08:41:22.277313,32.125
AUX,2020-03-09T08:41:23.195888,70.75
MT,2020-03-09T08:41:24.156083,68.0
HLT,2020-03-09T08:41:25.133882,68.8125
BK,2020-03-09T08:41:27.077524,32.1875
AUX,2020-03-09T08:41:27.994212,70.8125
MT,2020-03-09T08:41:28.955045,68.0625
HLT,2020-03-09T08:41:29.913822,68.875
BK,2020-03-09T08:41:31.877064,32.1875
AUX,2020-03-09T08:41:32.814158,70.875
MT,2020-03-09T08:41:33.755687,68.125
HLT,2020-03-09T08:41:34.713652,68.9375
BK,2020-03-09T08:41:36.597079,32.25
AUX,2020-03-09T08:41:37.514166,70.9375
MT,2020-03-09T08:41:38.476425,68.1875
HLT,2020-03-09T08:41:39.436285,68.9375
BK,2020-03-09T08:41:41.398682,32.25
AUX,2020-03-09T08:41:42.314708,70.9375
MT,2020-03-09T08:41:43.275622,68.25
HLT,2020-03-09T08:41:44.233840,69.0
BK,2020-03-09T08:41:46.216509,32.25
AUX,2020-03-09T08:41:47.114595,71.0
MT,2020-03-09T08:41:48.074048,68.25
HLT,2020-03-09T08:41:49.035778,69.0
BK,2020-03-09T08:41:50.997080,32.3125
AUX,2020-03-09T08:41:51.916276,71.0
MT,2020-03-09T08:41:52.873835,68.3125
HLT,2020-03-09T08:41:53.754885,69.0625
BK,2020-03-09T08:41:55.716365,32.3125
AUX,2020-03-09T08:41:56.633951,71.0625
MT,2020-03-09T08:41:57.513565,68.3125
HLT,2020-03-09T08:41:58.396074,69.0625
BK,2020-03-09T08:42:00.356256,32.3125
AUX,2020-03-09T08:42:01.273950,71.0625
MT,2020-03-09T08:42:02.173133,68.3125
HLT,2020-03-09T08:42:03.127245,69.0625
BK,2020-03-09T08:42:05.076864,32.3125
AUX,2020-03-09T08:42:05.995567,71.0625
MT,2020-03-09T08:42:06.954348,68.3125
HLT,2020-03-09T08:42:07.914361,69.0625
BK,2020-03-09T08:42:09.878243,32.375
AUX,2020-03-09T08:42:10.793330,71.125
MT,2020-03-09T08:42:11.675621,68.375
HLT,2020-03-09T08:42:12.634165,69.125
BK,2020-03-09T08:42:14.597819,32.375
AUX,2020-03-09T08:42:15.513986,71.1875
MT,2020-03-09T08:42:16.395154,68.375
HLT,2020-03-09T08:42:17.354376,69.1875
BK,2020-03-09T08:42:19.317552,32.4375
AUX,2020-03-09T08:42:20.238904,71.25
MT,2020-03-09T08:42:21.194119,68.4375
HLT,2020-03-09T08:42:22.174161,69.25
BK,2020-03-09T08:42:24.117268,32.4375
AUX,2020-03-09T08:42:25.036914,71.3125
MT,2020-03-09T08:42:25.994833,68.5
HLT,2020-03-09T08:42:26.954585,69.3125
BK,2020-03-09T08:42:28.919242,32.375
AUX,2020-03-09T08:42:29.836209,71.3125
MT,2020-03-09T08:42:30.794379,68.5625
HLT,2020-03-09T08:42:31.755860,69.25
BK,2020-03-09T08:42:33.757838,32.375
AUX,2020-03-09T08:42:34.715349,71.375
MT,2020-03-09T08:42:35.674694,68.625
HLT,2020-03-09T08:42:36.634258,69.3125
BK,2020-03-09T08:42:38.636482,32.375
AUX,2020-03-09T08:42:39.595997,71.375
MT,2020-03-09T08:42:40.554280,68.6875
HLT,2020-03-09T08:42:41.514836,69.375
BK,2020-03-09T08:42:43.477265,32.375
AUX,2020-03-09T08:42:44.397181,71.4375
MT,2020-03-09T08:42:45.354240,68.75
HLT,2020-03-09T08:42:46.314824,69.375
BK,2020-03-09T08:42:48.276582,32.4375
AUX,2020-03-09T08:42:49.195127,71.5
MT,2020-03-09T08:42:50.154267,68.75
HLT,2020-03-09T08:42:51.114290,69.5
BK,2020-03-09T08:42:53.086987,32.5
AUX,2020-03-09T08:42:54.685307,71.5625
MT,2020-03-09T08:42:55.628758,68.8125
HLT,2020-03-09T08:42:56.587401,69.5625
BK,2020-03-09T08:42:58.550351,32.5625
AUX,2020-03-09T08:42:59.548404,71.625
MT,2020-03-09T08:43:00.513290,68.875
HLT,2020-03-09T08:43:01.453217,69.625
BK,2020-03-09T08:43:03.397241,32.5625
AUX,2020-03-09T08:43:04.316195,71.6875
MT,2020-03-09T08:43:05.273827,68.9375
HLT,2020-03-09T08:43:06.174754,69.6875
BK,2020-03-09T08:43:08.116501,32.5
AUX,2020-03-09T08:43:09.037436,71.6875
MT,2020-03-09T08:43:09.993616,68.9375
HLT,2020-03-09T08:43:10.874272,69.75
BK,2020-03-09T08:43:12.837545,32.5
AUX,2020-03-09T08:43:13.755851,71.6875
MT,2020-03-09T08:43:14.713629,69.0
HLT,2020-03-09T08:43:15.593763,69.75
BK,2020-03-09T08:43:17.477427,32.5
AUX,2020-03-09T08:43:18.396502,71.75
MT,2020-03-09T08:43:19.354579,69.0
HLT,2020-03-09T08:43:20.314653,69.8125
BK,2020-03-09T08:43:22.278920,32.5625
AUX,2020-03-09T08:43:23.219041,71.8125
MT,2020-03-09T08:43:24.155800,69.0625
HLT,2020-03-09T08:43:25.113865,69.75
BK,2020-03-09T08:43:26.996671,32.5625
AUX,2020-03-09T08:43:27.914412,71.8125
MT,2020-03-09T08:43:28.875388,69.125
HLT,2020-03-09T08:43:29.834838,69.8125
BK,2020-03-09T08:43:31.796723,32.625
AUX,2020-03-09T08:43:32.714463,71.875
MT,2020-03-09T08:43:33.676963,69.1875
HLT,2020-03-09T08:43:34.634421,69.9375
BK,2020-03-09T08:43:36.598288,32.625
AUX,2020-03-09T08:43:37.595698,71.9375
MT,2020-03-09T08:43:38.555289,69.1875
HLT,2020-03-09T08:43:39.514822,70.0
BK,2020-03-09T08:43:41.476652,32.625
AUX,2020-03-09T08:43:42.393163,72.0
MT,2020-03-09T08:43:43.278864,69.25
HLT,2020-03-09T08:43:44.365015,70.0625
BK,2020-03-09T08:43:46.330649,32.625
AUX,2020-03-09T08:43:47.308536,72.0
MT,2020-03-09T08:43:48.276564,69.3125
HLT,2020-03-09T08:43:49.228157,70.125
BK,2020-03-09T08:43:51.205913,32.6875
AUX,2020-03-09T08:43:52.168603,72.0
MT,2020-03-09T08:43:53.114204,69.3125
HLT,2020-03-09T08:43:54.076217,70.1875
BK,2020-03-09T08:43:56.057282,32.6875
AUX,2020-03-09T08:43:56.953732,72.0625
MT,2020-03-09T08:43:57.834348,69.375
HLT,2020-03-09T08:43:58.797651,70.1875
BK,2020-03-09T08:44:00.756730,32.6875
AUX,2020-03-09T08:44:01.673648,72.0625
MT,2020-03-09T08:44:02.554262,69.4375
HLT,2020-03-09T08:44:03.516658,70.1875
BK,2020-03-09T08:44:05.476854,32.75
AUX,2020-03-09T08:44:06.394750,72.125
MT,2020-03-09T08:44:07.374443,69.5
HLT,2020-03-09T08:44:08.320841,70.25
BK,2020-03-09T08:44:10.279443,32.75
AUX,2020-03-09T08:44:11.216380,72.1875
MT,2020-03-09T08:44:12.155112,69.5
HLT,2020-03-09T08:44:13.114531,70.3125
BK,2020-03-09T08:44:15.098363,32.75
AUX,2020-03-09T08:44:15.994171,72.25
MT,2020-03-09T08:44:16.953710,69.5625
HLT,2020-03-09T08:44:17.834335,70.3125
BK,2020-03-09T08:44:19.798153,32.8125
AUX,2020-03-09T08:44:20.713555,72.25
MT,2020-03-09T08:44:21.594029,69.625
HLT,2020-03-09T08:44:22.554320,70.375
BK,2020-03-09T08:44:24.519113,32.8125
AUX,2020-03-09T08:44:25.433788,72.3125
MT,2020-03-09T08:44:26.316377,69.625
HLT,2020-03-09T08:44:27.274265,70.375
BK,2020-03-09T08:44:29.237461,32.8125
AUX,2020-03-09T08:44:30.155372,72.3125
MT,2020-03-09T08:44:31.114229,69.6875
HLT,2020-03-09T08:44:32.075876,70.4375
BK,2020-03-09T08:44:34.036630,32.875
AUX,2020-03-09T08:44:34.955345,72.375
MT,2020-03-09T08:44:35.916096,69.6875
HLT,2020-03-09T08:44:36.874477,70.5
BK,2020-03-09T08:44:38.836024,32.875
AUX,2020-03-09T08:44:39.755294,72.4375
MT,2020-03-09T08:44:40.714852,69.75
HLT,2020-03-09T08:44:41.674262,70.5
BK,2020-03-09T08:44:43.637162,32.875
AUX,2020-03-09T08:44:44.556849,72.4375
MT,2020-03-09T08:44:45.515014,69.8125
HLT,2020-03-09T08:44:46.493869,70.5
BK,2020-03-09T08:44:48.436870,32.875
AUX,2020-03-09T08:44:49.355904,72.5
MT,2020-03-09T08:44:50.314187,69.8125
HLT,2020-03-09T08:44:51.274080,70.5
BK,2020-03-09T08:44:53.236500,32.875
AUX,2020-03-09T08:44:54.156035,72.5625
MT,2020-03-09T08:44:55.133050,69.8125
HLT,2020-03-09T08:44:56.074431,70.5
BK,2020-03-09T08:44:58.037839,32.9375
AUX,2020-03-09T08:44:58.956346,72.5625
MT,2020-03-09T08:44:59.913827,69.875
HLT,2020-03-09T08:45:00.875002,70.5625
BK,2020-03-09T08:45:02.842544,32.875
AUX,2020-03-09T08:45:03.755616,72.625
MT,2020-03-09T08:45:04.713750,69.875
HLT,2020-03-09T08:45:05.593926,70.625
BK,2020-03-09T08:45:07.478307,32.9375
AUX,2020-03-09T08:45:08.416011,72.6875
MT,2020-03-09T08:45:09.353812,70.0
HLT,2020-03-09T08:45:10.233953,70.6875
BK,2020-03-09T08:45:12.115673,33.0
AUX,2020-03-09T08:45:13.034736,72.6875
MT,2020-03-09T08:45:13.995282,70.0
HLT,2020-03-09T08:45:14.954754,70.6875
BK,2020-03-09T08:45:16.936497,33.0
AUX,2020-03-09T08:45:17.834724,72.75
MT,2020-03-09T08:45:18.795802,70.0625
HLT,2020-03-09T08:45:19.753002,70.75
BK,2020-03-09T08:45:21.640372,33.0625
AUX,2020-03-09T08:45:22.554955,72.75
MT,2020-03-09T08:45:23.515307,70.0625
HLT,2020-03-09T08:45:24.714440,70.8125
BK,2020-03-09T08:45:26.696613,33.0625
AUX,2020-03-09T08:45:27.594306,72.8125
MT,2020-03-09T08:45:28.554974,70.125
HLT,2020-03-09T08:45:29.514498,70.8125
BK,2020-03-09T08:45:31.476421,33.0625
AUX,2020-03-09T08:45:32.393923,72.875
MT,2020-03-09T08:45:33.273664,70.1875
HLT,2020-03-09T08:45:34.156113,70.875
BK,2020-03-09T08:45:36.116345,33.0625
AUX,2020-03-09T08:45:37.053574,72.875
MT,2020-03-09T08:45:37.994227,70.1875
HLT,2020-03-09T08:45:38.955896,70.9375
BK,2020-03-09T08:45:40.956823,33.125
AUX,2020-03-09T08:45:41.933940,72.875
MT,2020-03-09T08:45:42.873601,70.1875
HLT,2020-03-09T08:45:43.755968,71.0
BK,2020-03-09T08:45:45.717014,33.125
AUX,2020-03-09T08:45:46.633790,73.0
MT,2020-03-09T08:45:47.534257,70.25
HLT,2020-03-09T08:45:48.475992,71.0
BK,2020-03-09T08:45:50.436784,33.125
AUX,2020-03-09T08:45:51.355798,73.0625
MT,2020-03-09T08:45:52.313728,70.3125
HLT,2020-03-09T08:45:53.274200,71.0625
BK,2020-03-09T08:45:55.240138,33.1875
AUX,2020-03-09T08:45:56.160583,73.125
MT,2020-03-09T08:45:57.114172,70.375
HLT,2020-03-09T08:45:58.113759,71.125
BK,2020-03-09T08:46:00.038377,33.1875
AUX,2020-03-09T08:46:00.953111,73.125
MT,2020-03-09T08:46:01.834779,70.375
HLT,2020-03-09T08:46:02.839210,71.1875
BK,2020-03-09T08:46:04.800299,33.1875
AUX,2020-03-09T08:46:05.787928,73.125
MT,2020-03-09T08:46:06.756244,70.4375
HLT,2020-03-09T08:46:07.674204,71.25
BK,2020-03-09T08:46:09.637844,33.1875
AUX,2020-03-09T08:46:10.553907,73.1875
MT,2020-03-09T08:46:11.434585,70.5
HLT,2020-03-09T08:46:12.393838,71.25
BK,2020-03-09T08:46:14.356839,33.1875
AUX,2020-03-09T08:46:15.275275,73.1875
MT,2020-03-09T08:46:16.234177,70.5
HLT,2020-03-09T08:46:17.195551,71.25
BK,2020-03-09T08:46:19.176749,33.25
AUX,2020-03-09T08:46:20.076200,73.25
MT,2020-03-09T08:46:21.054330,70.5625
HLT,2020-03-09T08:46:21.994014,71.25
BK,2020-03-09T08:46:23.876636,33.25
AUX,2020-03-09T08:46:24.796077,73.25
MT,2020-03-09T08:46:25.753430,70.5625
HLT,2020-03-09T08:46:26.654757,71.3125
BK,2020-03-09T08:46:28.596683,33.25
AUX,2020-03-09T08:46:29.516360,73.3125
MT,2020-03-09T08:46:30.475894,70.625
HLT,2020-03-09T08:46:31.434414,71.375
BK,2020-03-09T08:46:33.397000,33.3125
AUX,2020-03-09T08:46:34.335586,73.375
MT,2020-03-09T08:46:35.274229,70.625
HLT,2020-03-09T08:46:36.234113,71.3125
BK,2020-03-09T08:46:38.236536,33.3125
AUX,2020-03-09T08:46:39.215873,73.4375
MT,2020-03-09T08:46:40.154441,70.75
HLT,2020-03-09T08:46:41.114196,71.375
BK,2020-03-09T08:46:43.077247,33.3125
AUX,2020-03-09T08:46:44.098385,73.5
MT,2020-03-09T08:46:45.034276,70.75
HLT,2020-03-09T08:46:45.995910,71.375
BK,2020-03-09T08:46:47.956628,33.375
AUX,2020-03-09T08:46:48.876783,73.5625
MT,2020-03-09T08:46:49.834280,70.8125
HLT,2020-03-09T08:46:50.793576,71.5
BK,2020-03-09T08:46:52.678503,33.3125
AUX,2020-03-09T08:46:53.595920,73.5625
MT,2020-03-09T08:46:54.554323,70.875
HLT,2020-03-09T08:46:55.514053,71.5625
BK,2020-03-09T08:46:57.476641,33.3125
AUX,2020-03-09T08:46:58.395879,73.625
MT,2020-03-09T08:46:59.355279,70.9375
HLT,2020-03-09T08:47:00.314650,71.5625
BK,2020-03-09T08:47:02.276687,33.3125
AUX,2020-03-09T08:47:03.194813,73.625
MT,2020-03-09T08:47:04.155994,70.9375
HLT,2020-03-09T08:47:05.114621,71.5625
BK,2020-03-09T08:47:07.626601,33.375
AUX,2020-03-09T08:47:08.767578,73.6875
MT,2020-03-09T08:47:09.715131,70.9375
HLT,2020-03-09T08:47:10.693245,71.6875
BK,2020-03-09T08:47:12.636703,33.375
AUX,2020-03-09T08:47:13.640916,73.75
MT,2020-03-09T08:47:14.587985,71.0
HLT,2020-03-09T08:47:15.567952,71.75
BK,2020-03-09T08:47:17.506705,33.4375
AUX,2020-03-09T08:47:18.448001,73.8125
MT,2020-03-09T08:47:19.395420,71.0
HLT,2020-03-09T08:47:20.342423,71.8125
BK,2020-03-09T08:47:22.277377,33.5
AUX,2020-03-09T08:47:23.193991,73.8125
MT,2020-03-09T08:47:24.206490,71.0625
HLT,2020-03-09T08:47:25.115739,71.8125
BK,2020-03-09T08:47:27.117157,33.4375
AUX,2020-03-09T08:47:28.073869,73.875
MT,2020-03-09T08:47:29.036452,71.125
HLT,2020-03-09T08:47:29.993457,71.875
BK,2020-03-09T08:47:31.876762,33.5
AUX,2020-03-09T08:47:32.793773,73.875
MT,2020-03-09T08:47:33.677963,71.1875
HLT,2020-03-09T08:47:34.635002,71.9375
BK,2020-03-09T08:47:36.596747,33.5
AUX,2020-03-09T08:47:37.515594,73.9375
MT,2020-03-09T08:47:38.473637,71.1875
HLT,2020-03-09T08:47:39.356583,72.0
BK,2020-03-09T08:47:41.316886,33.4375
AUX,2020-03-09T08:47:42.234978,73.9375
MT,2020-03-09T08:47:43.194265,71.25
HLT,2020-03-09T08:47:44.180727,72.0
BK,2020-03-09T08:47:46.116556,33.5
AUX,2020-03-09T08:47:47.033918,74.0
MT,2020-03-09T08:47:47.914379,71.25
HLT,2020-03-09T08:47:48.875752,72.0
BK,2020-03-09T08:47:50.838507,33.5
AUX,2020-03-09T08:47:51.754493,74.0625
MT,2020-03-09T08:47:52.714989,71.25
HLT,2020-03-09T08:47:53.675796,72.0625
BK,2020-03-09T08:47:55.637129,33.5625
AUX,2020-03-09T08:47:56.554857,74.125
MT,2020-03-09T08:47:57.514510,71.3125
HLT,2020-03-09T08:47:58.474157,72.125
BK,2020-03-09T08:48:00.463365,33.5625
AUX,2020-03-09T08:48:01.354663,74.1875
MT,2020-03-09T08:48:02.334362,71.375
HLT,2020-03-09T08:48:03.274620,72.1875
BK,2020-03-09T08:48:05.238135,33.5625
AUX,2020-03-09T08:48:06.154239,74.1875
MT,2020-03-09T08:48:07.113883,71.4375
HLT,2020-03-09T08:48:08.073875,72.1875
BK,2020-03-09T08:48:09.957923,33.5625
AUX,2020-03-09T08:48:10.873918,74.25
MT,2020-03-09T08:48:11.753714,71.5
HLT,2020-03-09T08:48:12.634522,72.25
BK,2020-03-09T08:48:14.599847,33.625
AUX,2020-03-09T08:48:15.514926,74.3125
MT,2020-03-09T08:48:16.473725,71.5625
HLT,2020-03-09T08:48:17.355321,72.3125
BK,2020-03-09T08:48:19.316217,33.625
AUX,2020-03-09T08:48:20.236174,74.3125
MT,2020-03-09T08:48:21.194160,71.5625
HLT,2020-03-09T08:48:22.154398,72.3125
BK,2020-03-09T08:48:24.117251,33.6875
AUX,2020-03-09T08:48:25.035967,74.375
MT,2020-03-09T08:48:26.036078,71.625
HLT,2020-03-09T08:48:26.953509,72.3125
BK,2020-03-09T08:48:28.838434,33.6875
AUX,2020-03-09T08:48:29.755952,74.4375
MT,2020-03-09T08:48:30.714689,71.625
HLT,2020-03-09T08:48:31.676104,72.375
BK,2020-03-09T08:48:33.636611,33.6875
AUX,2020-03-09T08:48:34.556397,74.5
MT,2020-03-09T08:48:35.514451,71.6875
HLT,2020-03-09T08:48:36.496157,72.4375
BK,2020-03-09T08:48:38.436658,33.6875
AUX,2020-03-09T08:48:39.356387,74.5
MT,2020-03-09T08:48:40.313689,71.6875
HLT,2020-03-09T08:48:41.194077,72.5
BK,2020-03-09T08:48:43.157115,33.6875
AUX,2020-03-09T08:48:44.075977,74.5625
MT,2020-03-09T08:48:45.034250,71.6875
HLT,2020-03-09T08:48:45.994219,72.5625
BK,2020-03-09T08:48:48.110742,33.75
AUX,2020-03-09T08:48:49.073944,74.5625
MT,2020-03-09T08:48:50.028109,71.75
HLT,2020-03-09T08:48:50.987622,72.5625
BK,2020-03-09T08:48:52.950688,33.8125
AUX,2020-03-09T08:48:53.836123,74.625
MT,2020-03-09T08:48:54.794383,71.8125
HLT,2020-03-09T08:48:55.754196,72.625
BK,2020-03-09T08:48:57.716953,33.8125
AUX,2020-03-09T08:48:58.634535,74.6875
MT,2020-03-09T08:48:59.594365,71.875
HLT,2020-03-09T08:49:00.554809,72.6875
BK,2020-03-09T08:49:02.516876,33.8125
AUX,2020-03-09T08:49:03.434167,74.6875
MT,2020-03-09T08:49:04.397386,71.9375
HLT,2020-03-09T08:49:05.354915,72.6875
BK,2020-03-09T08:49:07.316414,33.8125
AUX,2020-03-09T08:49:08.233913,74.75
MT,2020-03-09T08:49:09.136269,71.9375
HLT,2020-03-09T08:49:10.074372,72.75
BK,2020-03-09T08:49:12.037969,33.875
AUX,2020-03-09T08:49:12.963964,74.75
MT,2020-03-09T08:49:13.918577,72.0
HLT,2020-03-09T08:49:14.874219,72.75
BK,2020-03-09T08:49:16.839008,33.875
AUX,2020-03-09T08:49:17.753954,74.8125
MT,2020-03-09T08:49:20.401843,72.0625
HLT,2020-03-09T08:49:21.376243,72.75
BK,2020-03-09T08:49:23.317063,33.875
AUX,2020-03-09T08:49:24.236168,74.875
MT,2020-03-09T08:49:25.194495,72.0625
HLT,2020-03-09T08:49:26.154693,72.8125
BK,2020-03-09T08:49:28.116535,33.875
AUX,2020-03-09T08:49:29.035173,74.9375
MT,2020-03-09T08:49:29.994233,72.125
HLT,2020-03-09T08:49:30.955019,72.8125
BK,2020-03-09T08:49:32.917784,33.875
AUX,2020-03-09T08:49:33.843094,74.9375
MT,2020-03-09T08:49:34.794037,72.1875
HLT,2020-03-09T08:49:35.754095,72.9375
BK,2020-03-09T08:49:37.717270,33.9375
AUX,2020-03-09T08:49:38.633062,75.0
MT,2020-03-09T08:49:39.518164,72.25
HLT,2020-03-09T08:49:40.474728,73.0
BK,2020-03-09T08:49:42.437962,33.9375
AUX,2020-03-09T08:49:43.354681,75.0
MT,2020-03-09T08:49:44.315632,72.25
HLT,2020-03-09T08:49:45.273713,73.0625
BK,2020-03-09T08:49:47.157162,33.9375
AUX,2020-03-09T08:49:48.074781,75.0625
MT,2020-03-09T08:49:49.916648,72.25
HLT,2020-03-09T08:49:50.874643,73.0625
BK,2020-03-09T08:49:52.836779,34.0
AUX,2020-03-09T08:49:53.756536,75.125
MT,2020-03-09T08:49:54.714599,72.3125
HLT,2020-03-09T08:49:55.673988,73.125
BK,2020-03-09T08:49:57.557378,34.0
AUX,2020-03-09T08:49:58.555866,75.125
MT,2020-03-09T08:49:59.515318,72.4375
HLT,2020-03-09T08:50:00.474560,73.1875
BK,2020-03-09T08:50:02.439270,34.0
AUX,2020-03-09T08:50:03.355056,75.1875
MT,2020-03-09T08:50:04.316199,72.4375
HLT,2020-03-09T08:50:05.276710,73.1875
BK,2020-03-09T08:50:07.258182,34.0
AUX,2020-03-09T08:50:08.153965,75.1875
MT,2020-03-09T08:50:09.035744,72.5
HLT,2020-03-09T08:50:09.995105,73.1875
BK,2020-03-09T08:50:11.956677,34.0625
AUX,2020-03-09T08:50:12.874544,75.25
MT,2020-03-09T08:50:13.836886,72.5
HLT,2020-03-09T08:50:14.794458,73.25
BK,2020-03-09T08:50:16.756702,34.0625
AUX,2020-03-09T08:50:17.674177,75.25
MT,2020-03-09T08:50:18.636317,72.5
HLT,2020-03-09T08:50:19.595733,73.25
BK,2020-03-09T08:50:21.576895,34.0625
AUX,2020-03-09T08:50:22.474063,75.3125
MT,2020-03-09T08:50:23.434494,72.5625
HLT,2020-03-09T08:50:24.395455,73.375
BK,2020-03-09T08:50:26.358059,34.125
AUX,2020-03-09T08:50:27.294585,75.375
MT,2020-03-09T08:50:28.791955,72.625
HLT,2020-03-09T08:50:30.590858,73.4375
BK,2020-03-09T08:50:32.612322,34.1875
AUX,2020-03-09T08:50:33.514551,75.375
MT,2020-03-09T08:50:34.476190,72.6875
HLT,2020-03-09T08:50:35.433317,73.4375
BK,2020-03-09T08:50:37.316887,34.1875
AUX,2020-03-09T08:50:38.233953,75.375
MT,2020-03-09T08:50:39.116050,72.6875
HLT,2020-03-09T08:50:40.093823,73.5
BK,2020-03-09T08:50:42.036864,34.1875
AUX,2020-03-09T08:50:42.953937,75.4375
MT,2020-03-09T08:50:43.836139,72.8125
HLT,2020-03-09T08:50:44.798563,73.5
BK,2020-03-09T08:50:46.797811,34.1875
AUX,2020-03-09T08:50:47.754517,75.5
MT,2020-03-09T08:50:48.714706,72.75
HLT,2020-03-09T08:50:49.675613,73.5
BK,2020-03-09T08:50:51.677132,34.25
AUX,2020-03-09T08:50:52.634307,75.5625
MT,2020-03-09T08:50:53.594234,72.8125
HLT,2020-03-09T08:50:54.557955,73.5625
BK,2020-03-09T08:50:56.517217,34.25
AUX,2020-03-09T08:50:57.435053,75.625
MT,2020-03-09T08:50:58.394254,72.875
HLT,2020-03-09T08:50:59.356149,73.5625
BK,2020-03-09T08:51:01.316644,34.25
AUX,2020-03-09T08:51:02.234413,75.6875
MT,2020-03-09T08:51:03.195851,72.9375
HLT,2020-03-09T08:51:04.155564,73.625
BK,2020-03-09T08:51:06.117189,34.3125
AUX,2020-03-09T08:51:07.034541,75.75
MT,2020-03-09T08:51:07.994411,73.0625
HLT,2020-03-09T08:51:08.955048,73.6875
BK,2020-03-09T08:51:10.917867,34.3125
AUX,2020-03-09T08:51:11.834536,75.8125
MT,2020-03-09T08:51:12.794696,73.0625
HLT,2020-03-09T08:51:13.757496,73.6875
BK,2020-03-09T08:51:15.739125,34.3125
AUX,2020-03-09T08:51:16.634113,75.875
MT,2020-03-09T08:51:17.593988,73.0625
HLT,2020-03-09T08:51:18.474453,73.75
BK,2020-03-09T08:51:20.444234,34.3125
AUX,2020-03-09T08:51:21.354034,75.875
MT,2020-03-09T08:51:22.314513,73.0625
HLT,2020-03-09T08:51:23.279013,73.8125
BK,2020-03-09T08:51:25.238009,34.3125
AUX,2020-03-09T08:51:26.154329,75.875
MT,2020-03-09T08:51:27.113965,73.125
HLT,2020-03-09T08:51:27.994503,73.8125
BK,2020-03-09T08:51:29.958328,34.375
AUX,2020-03-09T08:51:30.894300,75.9375
MT,2020-03-09T08:51:31.833937,73.125
HLT,2020-03-09T08:51:32.714597,73.875
BK,2020-03-09T08:51:34.676051,34.4375
AUX,2020-03-09T08:51:35.595839,75.9375
MT,2020-03-09T08:51:36.595855,73.25
HLT,2020-03-09T08:51:37.516611,73.875
BK,2020-03-09T08:51:39.477159,34.375
AUX,2020-03-09T08:51:40.395804,76.0
MT,2020-03-09T08:51:41.354339,73.25
HLT,2020-03-09T08:51:42.314090,73.9375
BK,2020-03-09T08:51:44.276657,34.4375
AUX,2020-03-09T08:51:45.196466,76.0
MT,2020-03-09T08:51:46.155915,73.3125
HLT,2020-03-09T08:51:47.114518,73.9375
BK,2020-03-09T08:51:49.076953,34.375
AUX,2020-03-09T08:51:50.017546,76.0625
MT,2020-03-09T08:51:50.953834,73.3125
HLT,2020-03-09T08:51:51.834445,74.0625
BK,2020-03-09T08:51:53.796757,34.4375
AUX,2020-03-09T08:51:54.716912,76.0625
MT,2020-03-09T08:51:55.674902,73.3125
HLT,2020-03-09T08:51:56.634202,74.0625
BK,2020-03-09T08:51:58.597428,34.4375
AUX,2020-03-09T08:51:59.515087,76.125
MT,2020-03-09T08:52:00.554704,73.3125
HLT,2020-03-09T08:52:01.513869,74.125
BK,2020-03-09T08:52:03.396934,34.5
AUX,2020-03-09T08:52:04.317270,76.1875
MT,2020-03-09T08:52:05.274746,73.375
HLT,2020-03-09T08:52:06.233866,74.125
BK,2020-03-09T08:52:08.116351,34.5
AUX,2020-03-09T08:52:09.206364,76.1875
MT,2020-03-09T08:52:10.429425,73.4375
HLT,2020-03-09T08:52:11.387131,74.1875
BK,2020-03-09T08:52:13.351119,34.5625
AUX,2020-03-09T08:52:14.274212,76.25
MT,2020-03-09T08:52:15.227173,73.4375
HLT,2020-03-09T08:52:16.181688,74.1875
BK,2020-03-09T08:52:18.152050,34.5625
AUX,2020-03-09T08:52:19.073371,76.3125
MT,2020-03-09T08:52:20.007566,73.5
HLT,2020-03-09T08:52:20.954544,74.25
BK,2020-03-09T08:52:22.916806,34.5625
AUX,2020-03-09T08:52:24.268906,76.375
MT,2020-03-09T08:52:25.194895,73.5625
HLT,2020-03-09T08:52:26.154480,74.3125
BK,2020-03-09T08:52:28.117332,34.625
AUX,2020-03-09T08:52:29.036530,76.375
